Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
"China, People's Republic of",Changes in inventories,"4,384,169,458","4,627,887,063","3,025,742,126","6,862,331,226","3,126,660,348","1,286,156,293","-2,213,851,646","70,527,248","18,056,545,508","20,951,768,502","18,506,406,846","17,066,254,702","14,847,757,652","15,979,348,837","15,866,094,362","26,748,089,524","23,233,373,961","17,820,585,154","26,820,880,686","50,816,598,903","40,123,696,612","33,769,824,063","28,517,070,620","41,800,024,587","35,137,375,800","54,902,062,524","56,972,579,961","48,288,160,776","33,158,760,915","29,283,967,022","12,060,149,755","24,343,160,149","23,352,783,918","29,869,385,622","48,940,406,826","44,224,554,010","62,708,204,302","91,943,084,042","147,379,600,800","113,935,835,399","147,538,434,154","215,276,239,916"
"China, People's Republic of",Exports of goods and services,"2,387,990,924","2,720,989,658","3,572,052,609","5,922,952,528","7,078,000,000","7,398,999,929","7,300,000,196","8,089,896,383","14,297,398,662","22,254,533,883","32,301,656,302","36,088,000,465","32,826,456,827","30,757,091,922","32,346,659,896","28,285,150,055","29,757,920,935","46,936,584,588","59,947,966,505","62,744,723,875","62,733,211,724","71,055,170,745","78,816,287,179","86,549,596,049","118,918,553,264","147,217,432,736","171,665,896,621","207,238,599,969","207,428,269,458","220,965,300,637","279,557,750,218","299,407,942,546","365,396,342,799","485,000,871,890","655,827,065,228","836,621,316,807","1,061,463,028,392","1,341,576,391,557","1,580,914,435,959","1,333,213,152,947","1,743,304,864,375","2,202,262,386,503"
"China, People's Republic of",Imports of goods and services,"2,474,790,594","2,973,988,697","3,844,656,688","5,173,558,534","7,483,199,999","7,361,399,929","6,781,800,182","7,442,504,675","14,974,519,119","23,540,707,517","33,282,702,752","35,084,793,331","28,018,108,263","28,185,818,812","32,290,626,419","40,785,753,065","37,149,041,647","46,646,425,806","64,007,502,789","67,674,196,910","52,064,640,245","59,455,423,090","70,246,066,241","93,584,093,631","106,164,737,677","128,717,395,498","146,660,574,396","164,416,181,299","163,591,836,735","190,324,162,716","250,685,384,487","271,321,911,281","328,014,249,197","448,921,534,317","606,543,530,658","711,862,896,845","852,593,287,338","1,034,243,626,301","1,232,220,623,991","1,113,151,488,020","1,520,273,145,126","1,950,920,420,525"
"China, People's Republic of",Gross Domestic Product (GDP),"91,038,752,103","98,058,520,044","111,588,913,149","136,070,616,421","141,528,572,059","160,339,801,988","150,853,675,185","171,467,025,425","214,160,133,175","263,189,710,780","306,520,288,512","293,851,689,756","295,369,983,178","314,636,769,844","317,352,059,108","309,082,602,400","304,347,931,029","329,851,427,957","413,438,650,224","459,782,255,048","404,494,194,099","424,116,830,279","499,859,312,642","641,068,502,462","582,653,432,666","756,960,196,374","892,013,940,048","985,045,909,741","1,045,199,124,286","1,100,776,130,221","1,192,836,266,214","1,317,229,671,295","1,455,554,169,512","1,650,769,538,696","1,942,780,830,879","2,283,670,592,830","2,787,254,264,837","3,494,351,157,882","4,531,830,980,240","5,069,470,185,620","5,951,462,169,249","7,203,783,709,119"
"China, People's Republic of","Agriculture, hunting, forestry, fishing (ISIC A-B)","32,513,300,558","33,865,801,400","37,184,697,996","46,025,559,084","48,627,267,763","52,683,637,249","50,256,181,651","51,164,710,474","61,031,987,596","81,684,354,277","91,537,182,610","91,489,162,175","93,916,065,881","100,137,289,973","99,829,650,881","87,617,612,099","81,038,162,195","87,153,085,109","104,198,567,255","113,682,897,544","106,184,820,282","100,574,974,843","106,476,131,938","120,917,315,769","111,085,223,184","145,380,217,449","168,572,347,828","174,212,537,873","178,979,038,224","178,419,351,916","180,524,158,702","190,662,917,889","199,795,637,467","209,999,069,715","258,707,445,439","273,604,266,372","301,501,046,286","376,298,096,656","485,014,725,871","515,647,118,153","598,699,990,032","738,377,383,638"
"China, People's Republic of","Mining, Manufacturing, Utilities (ISIC C-E)","33,637,859,270","37,638,981,282","44,092,226,177","53,910,293,973","55,251,886,628","66,937,305,123","62,048,006,625","73,871,375,666","95,450,225,764","113,807,074,028","133,242,125,022","120,173,654,627","114,253,759,325","120,242,448,834","120,213,358,259","118,910,079,900","116,334,492,828","124,750,917,445","157,161,454,983","174,374,190,584","145,176,010,930","153,822,925,976","188,836,741,367","248,549,370,956","227,441,201,556","299,691,980,745","354,185,472,401","397,130,616,077","410,901,935,127","433,201,461,662","483,584,947,160","526,522,172,404","573,052,356,497","663,830,573,825","787,866,004,186","942,492,255,811","1,145,189,768,613","1,452,966,517,067","1,874,610,266,303","1,979,675,940,906","2,373,941,113,986","2,918,378,185,551"
"China, People's Republic of",Manufacturing (ISIC D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"625,223,453,385","733,654,829,872","893,126,616,435","1,149,715,758,690","1,475,674,069,298","1,611,942,519,172","1,924,960,432,848","2,346,674,340,928"
"China, People's Republic of",Construction (ISIC F),"3,416,186,408","3,907,694,798","4,200,320,162","5,051,733,841","5,527,228,230","6,753,414,349","6,830,122,595","7,358,071,301","8,208,600,623","9,247,588,430","13,047,250,409","12,149,953,072","11,661,566,241","13,696,584,717","13,650,616,909","13,780,978,210","14,744,454,118","17,322,750,491","21,074,538,747","20,422,275,093","17,399,515,228","18,466,368,746","24,848,728,779","38,399,022,102","33,849,998,512","44,291,340,937","52,770,118,502","55,750,328,214","60,222,552,153","62,478,180,775","66,706,495,386","71,664,262,769","78,114,452,080","90,500,988,478","96,201,420,819","126,518,176,216","155,624,204,782","201,070,452,213","269,738,532,133","327,879,312,726","393,795,281,797","495,553,213,668"
"China, People's Republic of","Wholesale, retail trade, restaurants and hotels (ISIC G-H)","6,725,355,269","7,075,307,877","8,191,405,095","9,746,271,639","9,956,185,872","10,849,462,504","9,928,879,477","11,650,445,188","17,042,514,985","15,747,550,864","16,096,929,139","16,732,550,457","12,349,983,113","13,727,142,810","19,838,237,681","35,516,170,954","32,435,503,895","36,982,394,828","51,615,211,620","53,201,617,675","35,242,322,188","46,550,168,847","58,888,596,305","63,690,399,154","55,800,903,687","70,125,595,791","79,408,372,404","88,229,936,730","105,086,891,970","113,940,748,347","124,477,801,696","139,173,672,804","153,682,074,603","172,713,986,608","194,744,326,033","221,640,201,847","267,429,170,561","348,153,622,742","472,010,770,430","528,480,475,006","647,161,875,166","818,854,482,672"
"China, People's Republic of","Transport, storage and communication (ISIC I)","4,821,849,772","5,089,577,018","5,855,450,402","6,985,511,165","7,233,746,959","7,611,422,635","7,173,570,415","8,825,190,678","10,808,939,001","12,455,515,831","14,239,313,819","12,947,707,378","13,043,584,872","13,916,546,107","14,590,930,608","14,998,777,348","14,910,529,310","15,847,120,512","19,223,612,880","22,597,825,933","25,968,985,675","28,665,522,943","33,012,816,476","39,888,011,075","33,733,974,699","39,594,056,878","45,490,983,772","50,044,532,549","56,298,145,399","62,515,628,303","74,421,657,294","83,004,026,587","90,527,225,735","95,604,264,167","112,415,414,933","130,165,826,315","152,794,810,603","191,928,197,481","235,477,225,449","244,855,530,292","282,591,429,068","337,384,761,335"
"China, People's Republic of",Other Activities (ISIC J-P),"10,989,878,693","11,611,903,188","13,344,124,601","15,906,837,146","16,554,162,804","17,286,559,759","16,296,405,902","20,494,552,255","23,971,005,744","28,317,028,690","35,202,386,961","33,480,595,433","36,055,556,648","40,083,248,262","42,563,510,275","41,634,124,662","42,838,535,866","47,257,067,365","58,560,466,070","74,954,052,698","65,867,727,547","68,376,414,719","84,843,809,402","107,828,537,352","99,898,981,880","128,785,927,786","151,639,775,127","180,352,046,914","207,989,924,416","232,729,796,100","268,746,039,719","313,780,442,297","358,656,568,477","408,310,518,723","472,867,523,837","562,477,897,722","690,399,667,710","923,623,520,710","1,182,661,588,768","1,393,683,133,235","1,634,351,597,120","1,989,331,982,663"
"China, People's Republic of",Total Value Added,"92,104,429,969","99,189,265,563","112,868,224,433","137,626,206,848","143,150,478,256","162,121,801,620","152,533,166,665","173,364,345,563","216,513,273,712","261,259,112,120","303,365,187,960","286,973,623,142","281,280,516,079","301,803,260,704","310,686,304,613","312,457,743,173","302,301,678,212","329,313,335,751","411,833,851,555","459,232,859,527","395,839,381,851","416,456,376,074","496,906,824,267","619,272,656,409","561,810,283,517","727,869,119,586","852,067,070,034","945,719,998,357","1,019,478,487,288","1,083,285,167,103","1,198,461,099,958","1,324,807,494,750","1,453,828,314,859","1,640,959,401,516","1,922,802,135,248","2,256,898,624,283","2,712,938,668,556","3,494,040,406,869","4,519,513,108,954","4,990,221,510,318","5,930,541,287,169","7,297,880,009,528"
China: Hong Kong SAR,Final consumption expenditure,"2,739,827,738","3,182,223,042","3,911,251,606","5,677,256,388","6,653,372,861","7,176,049,441","8,229,981,141","10,510,081,510","12,849,548,075","14,851,878,999","18,913,871,351","20,574,725,668","22,016,447,233","21,280,172,513","22,495,523,152","24,277,251,869","27,550,533,960","32,018,978,617","37,368,306,431","42,663,404,524","49,463,589,974","58,904,926,330","69,322,036,453","79,291,369,968","91,552,646,618","101,518,733,168","111,070,696,862","122,263,731,769","117,812,618,351","114,114,212,053","115,170,556,399","116,922,583,747","112,796,820,071","109,162,872,829","114,952,491,012","119,111,649,237","127,014,053,683","141,311,770,298","149,242,182,316","149,088,657,400","159,477,335,622","178,729,573,484"
China: Hong Kong SAR,Household consumption expenditure (including Non-profit institutions serving households),"2,470,877,469","2,891,105,901","3,542,904,412","5,180,025,260","6,023,153,746","6,468,271,926","7,412,814,109","9,511,583,012","11,688,918,938","13,501,599,148","17,164,302,581","18,390,028,626","19,619,873,969","19,031,634,971","20,189,690,458","21,742,065,911","24,623,195,216","28,726,957,971","33,532,410,966","38,026,431,906","43,925,414,808","52,304,373,003","61,080,409,530","69,947,148,998","80,793,909,921","89,416,093,935","97,683,368,521","107,700,339,056","102,764,847,650","98,646,213,342","99,746,422,230","100,398,653,630","95,962,302,457","92,448,454,105","98,603,364,150","103,497,685,582","111,175,274,100","124,596,344,681","131,357,890,456","130,651,014,287","140,505,802,853","158,511,433,710"
China: Hong Kong SAR,General government final consumption expenditure,"268,950,269","291,117,141","368,347,194","497,231,128","630,219,116","707,777,515","817,167,032","998,498,499","1,160,629,137","1,350,279,851","1,749,568,771","2,184,697,042","2,396,573,264","2,248,537,542","2,305,832,694","2,535,185,958","2,927,338,744","3,292,020,646","3,835,895,465","4,636,972,617","5,538,175,166","6,600,553,327","8,241,626,923","9,344,220,970","10,758,736,697","12,102,639,233","13,387,328,341","14,563,392,713","15,047,770,701","15,467,998,711","15,424,134,169","16,523,930,117","16,834,517,615","16,714,418,724","16,349,126,862","15,613,963,655","15,838,779,582","16,715,425,617","17,884,291,860","18,437,643,113","18,971,532,768","20,218,139,774"
China: Hong Kong SAR,Gross capital formation,"777,975,777","1,086,045,855","1,337,252,759","1,837,559,506","2,270,458,272","2,305,697,207","3,268,260,360","4,169,026,169","5,261,903,067","7,351,479,211","10,042,235,359","10,830,450,859","9,981,191,395","7,951,228,465","8,153,875,672","7,642,653,146","9,582,956,002","13,140,512,294","16,854,983,346","18,149,552,880","20,781,924,965","23,793,982,028","29,174,028,658","32,543,376,388","42,313,971,167","49,124,507,164","50,198,505,458","59,958,538,292","48,168,359,442","40,569,255,559","46,433,867,414","42,184,196,185","37,400,707,363","34,762,513,244","36,223,677,452","36,568,961,083","41,267,878,216","43,351,998,035","44,027,139,830","44,610,571,806","52,512,066,931","55,622,302,158"
China: Hong Kong SAR,Gross fixed capital formation (including Acquisitions less disposals of valuables),"749,760,749","1,053,104,972","1,295,419,295","1,778,684,543","2,135,709,435","2,157,576,576","2,660,889,954","3,803,946,804","4,820,582,165","6,700,626,333","9,289,635,423","10,123,210,878","9,750,051,483","7,355,371,522","7,411,614,224","7,454,096,204","8,790,602,307","11,890,744,718","15,044,581,091","17,705,573,777","20,046,599,698","23,266,648,079","28,116,356,433","32,246,178,375","39,562,696,111","43,222,621,997","48,936,328,164","58,368,139,497","50,189,060,079","41,937,222,043","44,585,748,818","42,704,792,435","36,674,965,540","33,592,448,711","35,315,100,154","37,181,124,636","41,541,957,217","41,706,014,933","42,938,122,044","41,651,111,039","47,682,462,727","53,252,569,373"
China: Hong Kong SAR,Changes in inventories,"28,215,028","32,940,883","41,833,464","58,874,964","134,748,837","148,120,631","607,370,406","365,079,365","441,320,902","650,852,878","752,599,936","707,239,981","231,139,911","595,856,943","742,261,448","188,556,943","792,353,695","1,249,767,576","1,810,402,255","443,979,102","735,325,267","527,333,948","1,057,672,225","297,198,014","2,751,275,056","5,901,885,166","1,262,177,295","1,590,398,794","-2,020,700,637","-1,367,966,484","1,848,118,596","-520,596,249","725,741,823","1,170,064,533","908,577,298","-612,163,552","-274,079,001","1,645,983,101","1,089,017,786","2,959,460,767","4,829,604,205","2,369,732,785"
China: Hong Kong SAR,Exports of goods and services,"3,552,783,550","3,986,515,661","4,818,647,798","6,859,419,023","8,133,821,362","8,380,061,464","11,516,998,828","13,104,032,604","15,674,898,584","20,190,631,664","25,618,742,987","28,235,567,748","27,697,414,846","28,633,341,745","35,666,027,117","38,214,035,876","44,854,164,887","60,572,307,890","77,424,289,008","89,451,981,325","100,436,984,499","119,286,078,881","143,511,147,954","162,344,059,379","181,705,653,379","206,541,419,800","217,642,446,670","225,074,301,706","207,834,567,051","209,524,331,292","242,287,333,947","231,035,230,005","244,900,295,981","271,166,918,162","315,435,927,067","353,223,641,351","390,380,543,695","430,652,167,875","457,519,488,025","408,240,074,822","500,182,730,881","558,897,867,420"
China: Hong Kong SAR,Imports of goods and services,"3,259,083,256","3,799,070,334","4,365,038,333","6,352,472,554","7,683,863,595","7,818,175,678","10,141,801,315","12,077,005,577","15,489,146,680","19,899,386,995","25,756,602,415","28,695,193,225","27,502,189,761","28,081,117,662","32,961,499,105","34,601,675,063","41,077,958,138","55,266,502,100","72,046,630,797","81,511,896,495","93,792,997,208","113,153,537,650","137,999,289,459","154,214,226,464","180,037,394,464","212,954,691,371","219,945,965,486","230,984,338,841","206,906,782,579","200,924,782,469","234,770,744,647","223,548,902,068","231,316,870,933","256,520,242,720","300,725,731,895","331,132,521,858","368,730,877,336","408,228,676,416","435,423,856,510","392,629,664,269","487,996,481,819","549,947,970,195"
China: Hong Kong SAR,Gross Domestic Product (GDP),"3,811,503,808","4,455,714,224","5,702,113,831","8,021,762,363","9,373,788,900","10,043,632,434","12,873,439,014","15,706,134,706","18,297,203,046","22,494,602,880","28,818,247,283","30,945,551,050","32,192,863,713","29,783,625,061","33,353,926,836","35,532,265,828","40,909,696,711","50,465,296,701","59,600,947,989","68,753,042,233","76,889,502,230","88,831,449,589","104,007,923,606","119,964,579,271","135,534,876,700","144,229,968,760","158,965,683,504","176,312,232,926","166,908,762,265","163,283,016,436","169,121,013,113","166,593,107,870","163,780,952,483","158,572,061,515","165,886,363,636","177,771,729,813","189,931,598,258","207,087,259,793","215,364,953,661","209,309,639,759","224,175,651,614","243,301,772,867"
